Latitude,Longitude,Count
38.6857,-90.2868,1560
33.6633,-95.3837,1561
43.4809,-83.9223,1561
37.5373,-82.5581,1561
43.557,-119.0804,1561
30.2738,-97.7864,1562
35.8929,-90.3433,1562
40.9646,-80.5597,1562
46.0294,-123.9174,1562
37.8163,-89.2268,1564
40.985,-84.1951,1564
43.9835,-91.8682,1564
31.9755,-93.9934,1565
34.1297,-84.7444,1565
41.4142,-85.8446,1565
42.117,-85.6337,1565
41.8071,-78.4435,1566
39.8625,-80.8098,1566
39.5486,-75.0171,1567
32.3945,-83.1551,1567
38.9015,-76.9152,1567
44.585,-85.5335,1567
41.7989,-86.6123,1569
39.2604,-80.3265,1570
42.9799,-110.9625,1570
47.3884,-119.4905,1571
44.8009,-90.0723,1571
33.1775,-97.291,1571
35.9903,-94.5743,1571
38.5508,-82.7349,1571
45.7802,-87.9992,1572
35.5277,-84.7927,1572
40.5849,-79.5648,1572
43.1764,-83.8932,1573
42.0663,-85.143,1573
33.1163,-90.0498,1573
37.604,-87.5187,1573
42.1933,-87.8698,1574
39.8565,-84.7922,1574
36.421,-77.6135,1575
34.1647,-81.3447,1575
28.0706,-97.0428,1577
42.0634,-75.4224,1577
34.9664,-85.3622,1577
47.5362,-116.2325,1577
35.4124,-89.5434,1578
35.2572,-91.197,1578
41.1287,-84.8503,1578
29.5907,-95.318,1579
41.2318,-122.2714,1579
42.5047,-88.7391,1580
34.0649,-93.6904,1580
30.8614,-91.015,1581
42.1363,-75.8936,1582
40.2223,-76.9559,1582
38.1362,-78.1877,1583
40.3574,-76.2568,1583
39.7748,-98.7832,1583
34.7669,-106.0313,1584
31.7161,-99.1303,1584
40.0893,-104.6269,1585
38.7946,-85.8397,1585
34.6902,-89.9757,1585
36.9841,-85.6187,1585
47.403,-97.0633,1586
37.2834,-100.3429,1586
43.0768,-98.2934,1586
30.9988,-94.8275,1587
33.6586,-97.3874,1587
40.4809,-78.5547,1587
39.1314,-88.4818,1587
35.5428,-76.6232,1588
40.1777,-74.9212,1589
41.5003,-94.3187,1589
40.789,-81.2837,1589
32.6682,-107.1642,1590
36.3922,-80.7252,1590
38.3033,-83.1696,1591
43.1718,-87.9354,1592
43.5544,-87.9549,1592
44.7481,-74.997,1592
38.1364,-83.7603,1592
40.3874,-104.566,1593
40.0737,-83.557,1593
45.7604,-92.9088,1593
31.0251,-96.4874,1594
39.0323,-96.7925,1595
29.2358,-97.9636,1596
37.6784,-106.3539,1598
40.1186,-85.5576,1598
44.7694,-93.7931,1598
37.3938,-97.2795,1598
42.7612,-104.4583,1599
33.1896,-102.8272,1599
36.4561,-100.5402,1599
41.6877,-97.9984,1599
29.6204,-95.0188,1600
46.9541,-123.7727,1601
41.5365,-80.8595,1601
38.6714,-83.7705,1602
38.5374,-81.9256,1603
40.7574,-93.3174,1603
48.6055,-118.0612,1604
41.0854,-96.1332,1604
38.8676,-106.9772,1604
35.668,-97.1905,1604
34.3597,-97.9478,1604
44.3654,-91.3276,1606
39.5435,-86.3675,1607
42.6007,-88.7129,1608
43.5182,-73.2361,1608
32.5932,-89.4578,1608
38.4173,-78.9412,1609
42.2695,-73.8104,1609
39.3218,-88.45,1609
42.9501,-92.5417,1609
39.5358,-110.7344,1609
37.6885,-88.6295,1610
42.0947,-89.9769,1610
39.7723,-83.0626,1611
30.6635,-97.9077,1612
29.3257,-94.939,1612
38.1505,-91.2494,1612
41.1045,-77.4888,1613
43.0032,-84.3741,1613
42.5284,-94.5401,1614
44.895,-85.4055,1614
30.1828,-90.8674,1615
39.1291,-85.292,1615
33.3788,-88.0173,1616
43.8456,-82.6555,1616
44.0038,-91.4301,1618
39.7559,-89.6511,1618
40.3759,-86.7747,1618
43.179,-95.4768,1618
35.4901,-95.3085,1618
41.7637,-81.143,1618
38.396,-94.3498,1618
42.7944,-85.5153,1618
40.8813,-75.1863,1619
42.924,-73.2411,1619
41.588,-88.9229,1619
35.8072,-77.3761,1620
40.1996,-84.7943,1620
35.2086,-82.2379,1621
42.4895,-96.0679,1621
27.924,-82.8365,1623
31.8245,-107.6398,1623
36.3713,-91.8247,1623
38.2554,-87.997,1623
39.693,-92.0396,1623
38.9528,-75.8827,1624
40.7259,-111.277,1624
35.4411,-100.2752,1625
47.1259,-118.3821,1626
40.5403,-79.1597,1626
43.2225,-76.8135,1627
40.4199,-86.5955,1628
44.9583,-90.8024,1629
35.7393,-85.4557,1629
33.9979,-96.6951,1629
43.6777,-95.1697,1629
47.2991,-96.5166,1629
47.0584,-123.2725,1630
38.5629,-94.1959,1630
41.9432,-84.8845,1630
40.3718,-96.189,1631
40.6304,-76.1939,1631
34.9767,-91.5064,1631
41.3464,-83.7948,1631
42.1461,-84.8103,1631
42.489,-90.6279,1632
32.8619,-91.3911,1634
35.755,-81.4971,1634
40.3706,-89.5477,1634
39.7677,-89.6786,1634
42.5484,-99.8575,1635
42.3225,-92.5943,1635
46.6683,-123.8016,1636
39.7307,-74.8784,1636
41.5989,-90.7745,1636
41.6166,-90.3273,1637
30.9208,-93.2857,1641
42.6031,-85.094,1641
33.1642,-87.3533,1642
35.51,-94.0728,1643
41.6197,-87.1256,1643
28.5971,-81.6787,1644
42.0598,-83.2653,1644
35.0931,-84.0279,1645
40.6969,-80.0141,1645
39.2466,-82.4787,1645
41.5884,-84.4308,1645
45.8347,-109.9488,1645
35.3174,-97.9517,1646
39.9423,-74.1452,1647
32.9228,-97.519,1647
41.2388,-86.2525,1647
39.8249,-83.6415,1647
38.5768,-78.5028,1648
35.6028,-85.1982,1648
40.2636,-89.2312,1648
32.1586,-97.1478,1649
42.9684,-77.2312,1649
40.5546,-80.1922,1649
35.2354,-91.6706,1649
38.0212,-77.9984,1650
42.8148,-95.9725,1650
39.0813,-84.1765,1650
31.2808,-90.467,1651
43.1776,-90.0688,1652
31.6391,-86.7468,1653
40.1742,-86.0211,1653
37.2795,-85.8982,1653
36.9096,-82.7881,1654
32.8276,-92.6584,1654
42.5237,-76.9775,1654
42.2532,-79.5031,1654
41.107,-83.7889,1654
47.531,-92.2401,1654
34.4355,-89.9114,1655
33.5076,-94.6167,1656
32.2685,-97.1775,1656
33.5108,-96.3955,1656
34.8263,-78.0259,1656
35.9164,-82.2974,1656
36.4608,-82.2781,1656
42.1907,-92.4641,1657
33.818,-81.0997,1657
39.0393,-94.6157,1658
35.6371,-80.1108,1659
42.3499,-76.8483,1659
42.4474,-90.8475,1659
39.8123,-111.85,1662
40.6433,-74.8352,1663
30.4088,-98.0451,1664
40.4797,-85.6302,1665
37.8248,-112.4364,1665
42.3621,-73.5976,1667
36.1042,-94.0037,1667
45.1154,-123.2034,1667
41.619,-83.7078,1668
43.6417,-85.0029,1668
40.7874,-74.6921,1669
41.9427,-103.8097,1669
41.3864,-93.2728,1669
43.7322,-83.4512,1669
35.4438,-93.3949,1670
36.9947,-78.2242,1671
33.2792,-96.988,1672
42.3347,-78.4548,1672
33.322,-87.904,1672
41.718,-85.8234,1672
43.678,-116.907,1673
44.6779,-123.0691,1674
44.4181,-118.9535,1674
30.7851,-91.3787,1675
35.7722,-88.8574,1676
48.9421,-119.4293,1677
34.9004,-77.5421,1678
33.5866,-95.909,1679
30.3847,-87.5886,1679
42.2676,-94.731,1679
40.7141,-94.2376,1679
33.3185,-86.4285,1680
42.1883,-86.2578,1680
43.001,-74.6781,1681
38.7428,-85.0781,1681
41.1798,-84.7378,1681
44.9733,-92.5507,1682
35.163,-86.0143,1683
35.0513,-89.609,1683
40.5835,-104.734,1683
40.7739,-87.4465,1683
40.122,-82.013,1683
36.5929,-121.8381,1684
37.9696,-91.3545,1684
38.2038,-87.5753,1685
43.3856,-89.0454,1686
41.4517,-106.8107,1686
39.8873,-86.1568,1686
47.8137,-112.1794,1686
44.8828,-94.0377,1687
47.6562,-118.1519,1688
42.4438,-91.0091,1688
38.7773,-84.9044,1688
39.484,-90.3741,1689
45.8653,-122.4065,1690
34.1231,-101.4424,1691
40.6302,-76.3912,1691
40.9639,-85.376,1691
36.134,-90.1614,1691
37.5179,-97.0102,1691
45.8622,-111.3343,1691
34.5407,-78.7948,1692
42.444,-84.9246,1692
41.3515,-82.2394,1693
33.0795,-97.1506,1694
34.0814,-86.5867,1694
33.6413,-101.2377,1695
37.9157,-97.4213,1695
44.5793,-91.2116,1696
39.9229,-88.5718,1696
33.7469,-86.1384,1697
37.4143,-88.887,1697
32.9826,-82.6032,1697
32.5829,-82.1575,1699
41.5096,-90.7649,1699
40.2479,-94.3335,1699
39.823,-100.5308,1700
39.4133,-121.7102,1701
39.1432,-84.3971,1701
42.1063,-77.232,1702
39.6629,-95.5322,1702
33.8141,-98.6899,1703
37.9619,-101.7783,1705
45.8897,-123.9604,1705
26.272,-98.6483,1706
43.9264,-93.9545,1706
38.1536,-84.6784,1706
36.2614,-89.4801,1707
42.7813,-87.772,1709
29.3214,-99.4696,1709
46.4766,-89.934,1709
42.7371,-94.6661,1710
35.1058,-80.6258,1712
39.0416,-89.9512,1712
41.5952,-93.2392,1712
46.1841,-103.3992,1713
39.9115,-85.1554,1713
35.1024,-98.5995,1713
38.7325,-83.8346,1713
42.9467,-73.6441,1714
40.5428,-79.8013,1714
40.5494,-85.2874,1714
40.935,-89.7547,1715
37.966,-83.832,1715
36.1098,-87.6357,1716
40.1705,-74.0262,1717
35.1927,-85.5206,1717
43.8132,-91.7532,1717
45.8649,-95.1515,1717
39.3585,-74.7751,1718
29.2556,-98.3171,1718
40.0868,-79.7528,1719
40.8547,-76.8231,1720
44.7157,-96.2696,1720
37.931,-86.9026,1720
36.801,-81.6835,1721
44.4906,-89.5603,1721
34.1685,-97.426,1722
27.5297,-82.734,1723
30.8617,-100.5979,1723
43.2247,-78.0292,1723
42.7049,-74.034,1723
41.5394,-75.5315,1723
39.5063,-77.5686,1723
40.6829,-79.6837,1724
34.1172,-83.4289,1724
39.7426,-94.002,1724
40.8642,-86.8788,1725
41.9112,-86.0096,1725
33.8588,-89.3145,1725
40.0364,-88.9563,1726
36.5035,-81.1218,1727
41.3275,-89.2963,1727
33.8525,-91.0339,1727
31.4171,-89.5423,1728
42.0917,-78.4927,1729
33.5593,-96.9073,1730
41.7779,-96.2248,1730
39.8404,-77.5557,1730
36.541,-86.675,1731
39.9106,-93.9642,1731
37.0711,-94.4573,1731
33.8101,-90.5304,1731
42.0905,-88.8485,1732
38.3234,-85.5236,1734
40.1644,-103.2206,1735
37.7503,-80.4715,1736
43.7293,-111.1031,1736
40.322,-85.359,1737
38.2038,-97.5155,1737
39.6247,-89.022,1738
31.9772,-89.2792,1738
42.1991,-97.5285,1739
41.2161,-86.7769,1739
41.0838,-85.6278,1740
42.8424,-82.8828,1740
35.7238,-91.2025,1741
39.5776,-75.5985,1742
47.7771,-99.929,1743
44.5047,-73.4822,1743
43.0649,-78.271,1743
31.3816,-97.2128,1744
35.3727,-85.6378,1744
31.6308,-110.3422,1744
37.1678,-95.1127,1744
32.9593,-81.2363,1745
33.5937,-98.6257,1746
40.3509,-79.8906,1746
40.0937,-75.9111,1746
39.7442,-105.4999,1746
33.6177,-83.0756,1746
41.6854,-93.9816,1746
33.1709,-96.5444,1747
30.3107,-104.0255,1747
42.8987,-75.6448,1747
40.9023,-73.1921,1747
40.739,-88.7256,1747
36.1394,-92.1331,1748
30.607,-92.7724,1749
37.451,-89.2666,1749
37.9066,-89.0521,1749
44.3485,-89.8541,1750
39.2104,-81.0485,1750
30.3163,-91.7995,1750
39.66,-86.1171,1750
32.7778,-108.1555,1751
41.2625,-112.0369,1751
35.08,-87.4403,1752
39.2501,-80.3054,1753
38.9463,-83.4094,1753
41.2075,-83.9056,1753
39.403,-94.886,1753
36.7114,-105.5936,1754
30.2361,-92.1922,1754
46.4775,-90.0499,1754
40.7685,-80.0584,1755
40.1753,-110.394,1755
38.7751,-94.9761,1756
36.7526,-83.7065,1756
45.5644,-117.9214,1756
40.5058,-80.0814,1758
39.3454,-78.7564,1759
39.7134,-83.2734,1760
43.5795,-124.1733,1761
40.8476,-73.5626,1762
42.1076,-85.9747,1762
44.3922,-122.9834,1762
33.364,-92.7312,1763
42.352,-90.0007,1763
33.6408,-85.18,1763
38.4651,-75.5553,1765
41.6521,-75.4691,1765
39.8508,-84.5434,1765
40.8079,-72.6457,1766
43.5395,-89.0027,1767
41.989,-77.314,1767
30.7085,-84.9247,1768
40.6009,-78.3343,1768
37.359,-78.8265,1769
34.3247,-78.825,1769
38.5467,-86.6197,1769
36.7181,-93.1715,1769
42.8783,-88.5897,1770
42.6996,-74.93,1770
38.7093,-87.7591,1770
34.6102,-83.5283,1770
34.1749,-86.1125,1771
32.6159,-80.0607,1771
34.1144,-88.6932,1772
42.9838,-76.3403,1773
40.6595,-80.4115,1773
32.0951,-88.214,1773
48.1783,-116.8844,1773
36.7595,-83.0294,1774
32.9987,-94.631,1774
36.0641,-91.8858,1775
43.2117,-78.4757,1776
40.3969,-79.8382,1776
39.0236,-99.8816,1776
34.5157,-102.8846,1777
41.2977,-86.1175,1777
45.7221,-93.1716,1777
43.3269,-83.081,1777
29.2273,-95.3463,1780
48.7624,-98.3731,1780
34.548,-85.3108,1780
33.09,-80.3071,1780
46.1392,-98.0877,1781
33.3951,-110.8722,1781
33.3285,-81.7927,1781
31.5381,-84.6033,1782
40.1308,-74.0356,1785
34.283,-78.029,1785
38.2035,-92.6257,1785
35.0064,-106.0482,1786
44.9368,-93.632,1786
47.6858,-117.2805,1787
36.4735,-82.8606,1787
45.4101,-94.0443,1787
44.2677,-83.5248,1787
36.3401,-94.458,1788
40.2563,-83.7586,1788
32.4339,-89.1092,1788
40.8921,-73.5966,1789
34.2215,-85.5887,1790
47.4911,-92.4617,1790
45.4059,-91.7427,1791
40.0673,-80.7473,1791
40.1914,-74.0163,1792
46.1047,-123.2045,1792
39.863,-77.0554,1793
48.9189,-95.3294,1794
27.4927,-81.787,1795
43.286,-76.1419,1795
34.9013,-84.9652,1795
40.9969,-82.6673,1796
38.0768,-97.3472,1797
35.1996,-83.8258,1798
30.1611,-91.1495,1799
40.7135,-73.7004,1800
37.7459,-83.0646,1800
42.5659,-77.5925,1801
40.8524,-73.1843,1801
37.861,-92.3993,1801
29.0529,-82.4414,1803
43.3943,-85.4681,1803
33.6015,-90.772,1803
38.4197,-82.6021,1803
47.294,-91.2777,1804
33.4067,-82.6653,1805
39.2227,-93.0651,1805
29.2285,-98.6567,1806
41.9615,-111.8796,1806
36.995,-85.0683,1806
40.6969,-76.1666,1807
45.009,-93.6613,1807
33.4046,-79.9264,1807
38.6084,-107.983,1808
34.0711,-83.5403,1808
38.9425,-76.8947,1808
45.3355,-97.5216,1808
40.3261,-75.866,1809
40.1778,-74.5872,1810
41.2308,-85.3201,1811
40.4757,-93.0044,1811
30.4855,-92.601,1812
41.4146,-112.0446,1812
38.7164,-95.0807,1813
36.2645,-90.2931,1814
41.3514,-90.3766,1814
39.0292,-82.034,1814
43.984,-117.2418,1814
43.6865,-121.4856,1815
41.0228,-89.4061,1816
36.5433,-94.4888,1816
32.9611,-97.3378,1817
35.7458,-90.5541,1817
40.6513,-84.146,1818
46.8538,-122.8603,1819
39.9854,-80.7335,1819
43.0279,-73.3813,1819
42.541,-76.6618,1819
41.5557,-90.4033,1819
41.5336,-86.014,1819
43.1085,-88.0713,1820
40.2212,-85.772,1820
41.6015,-90.912,1823
37.5716,-113.7431,1823
39.5928,-74.8426,1824
28.8593,-98.7006,1824
40.3509,-86.9622,1824
40.2884,-87.2922,1824
40.2031,-93.124,1824
42.617,-83.3331,1824
35.9229,-90.254,1826
33.2398,-87.3277,1827
44.9502,-92.7699,1827
35.6081,-90.3333,1828
44.9841,-93.569,1828
44.2725,-92.9861,1828
47.498,-97.3261,1830
46.0124,-92.9263,1830
45.3038,-96.4409,1830
44.912,-90.316,1831
35.8231,-101.4436,1831
39.9697,-74.0721,1832
30.1357,-94.4023,1832
43.7484,-105.4963,1834
43.071,-75.2886,1834
30.0773,-99.2381,1835
38.2502,-89.7745,1836
29.7089,-95.4366,1837
40.6053,-88.9895,1837
39.8244,-75.4032,1838
40.2417,-76.0608,1838
38.3538,-97.0083,1838
44.3237,-88.9332,1839
42.7886,-91.1059,1840
46.4483,-108.54,1840
32.0256,-93.3406,1841
40.1745,-80.2325,1841
40.1789,-118.4773,1841
34.2853,-85.9996,1841
42.6689,-92.3346,1841
43.0077,-82.9271,1841
35.9324,-97.263,1842
40.7868,-84.1995,1842
41.3056,-94.4592,1843
40.418,-79.8629,1844
33.7248,-102.7593,1845
44.2236,-93.5745,1845
42.312,-86.1133,1845
44.6272,-91.9615,1846
41.9942,-91.8585,1846
41.5189,-93.1038,1846
36.1315,-95.5373,1846
37.8117,-95.4371,1847
39.8825,-76.7121,1848
40.1402,-74.8107,1848
41.7668,-87.8603,1848
41.2788,-91.3651,1848
39.8066,-82.0756,1848
29.2382,-81.4589,1849
33.8912,-88.1266,1849
34.5621,-85.8048,1850
32.238,-84.3089,1850
42.6816,-96.68,1851
34.5846,-86.4574,1852
32.9359,-82.8134,1854
40.4614,-92.1704,1854
42.3276,-85.5667,1854
32.2692,-106.8086,1855
40.023,-98.0663,1856
34.9366,-100.8918,1857
42.2771,-88.2697,1857
39.2315,-99.3011,1858
45.5686,-88.8973,1860
40.9232,-91.401,1863
35.2283,-80.334,1864
39.7162,-82.9928,1864
37.002,-93.0846,1864
43.9003,-85.2741,1864
34.5323,-96.2208,1865
42.1678,-85.8459,1865
41.6812,-87.7012,1866
40.1315,-84.4295,1866
32.5825,-80.1736,1866
31.4529,-98.5699,1867
35.2027,-85.1412,1867
46.5856,-122.9043,1868
40.9617,-73.92,1869
46.2669,-106.6748,1869
30.1794,-95.1594,1870
40.9911,-76.0595,1870
32.557,-84.2377,1871
40.1032,-85.7374,1871
40.6288,-82.5234,1871
44.4888,-108.0592,1872
35.7568,-81.6088,1872
42.4506,-84.4331,1872
41.7922,-86.7422,1872
39.4166,-79.4022,1873
40.4852,-107.2423,1874
36.1479,-83.6944,1875
38.6891,-90.34,1875
40.4452,-75.9686,1876
43.0488,-75.3785,1878
37.6971,-93.796,1879
42.4184,-96.4202,1880
40.7407,-93.7546,1880
36.8877,-89.9309,1881
38.2201,-85.5907,1881
41.6417,-88.6731,1882
38.9764,-75.808,1882
30.5639,-98.2954,1883
39.8213,-75.0054,1884
32.5435,-90.3132,1884
40.132,-79.8643,1885
40.8786,-80.7623,1885
39.1255,-85.127,1886
33.76,-118.3471,1887
33.991,-89.3454,1887
29.9515,-91.9916,1888
30.6361,-90.5056,1888
35.3752,-80.4496,1888
35.5037,-78.2493,1888
34.9944,-85.3516,1888
35.1221,-81.5182,1888
34.2556,-83.5528,1889
43.9554,-89.8169,1890
38.0905,-89.0509,1890
37.5465,-87.9878,1890
44.9687,-92.4379,1891
40.4809,-96.9646,1891
31.6999,-90.3958,1891
44.237,-76.0826,1892
32.341,-81.4225,1892
30.1956,-95.1696,1893
35.9485,-91.5473,1893
37.1466,-94.4388,1893
39.8235,-97.6342,1894
42.868,-109.871,1895
41.6566,-76.8529,1895
31.0407,-104.834,1896
33.7589,-88.1144,1896
42.4641,-88.3088,1897
36.493,-90.0762,1897
43.1277,-82.7973,1898
40.9461,-76.6461,1899
44.7519,-122.478,1899
31.5421,-96.8299,1901
40.8233,-80.3633,1903
33.6788,-101.3845,1904
48.776,-104.5573,1904
38.6719,-90.1688,1905
31.46,-96.066,1906
40.3977,-79.9185,1906
40.5894,-73.7296,1908
40.746,-98.8458,1909
34.3419,-84.3622,1909
34.6895,-99.9153,1909
40.7259,-81.513,1909
39.022,-79.9383,1910
43.2486,-79.0444,1910
31.1741,-84.7319,1910
44.3239,-96.9225,1910
44.7543,-90.2984,1911
31.1124,-86.0462,1912
36.0182,-101.8245,1913
39.8251,-79.754,1913
39.9946,-79.5807,1914
40.7004,-74.9396,1915
31.1974,-97.3022,1915
36.0162,-87.9694,1915
38.5849,-90.1137,1915
40.0657,-105.9195,1916
45.4259,-117.2785,1916
32.1856,-96.8865,1918
46.7526,-88.4478,1918
32.0007,-87.2967,1919
48.2172,-122.6778,1920
41.5324,-86.4279,1920
40.507,-86.852,1922
42.927,-123.2805,1922
26.5285,-80.05,1923
42.9441,-112.8384,1923
39.2365,-94.696,1923
31.5297,-94.1108,1924
34.1637,-118.6612,1925
35.3374,-94.4438,1925
40.3889,-74.7638,1926
37.8358,-85.7243,1927
34.5753,-80.9048,1928
36.6402,-82.5783,1930
37.2851,-98.5813,1930
39.8787,-75.1207,1932
35.9439,-96.0526,1932
32.7538,-81.2412,1932
42.9581,-77.062,1933
33.7467,-86.8039,1933
42.6717,-95.3045,1933
36.6717,-89.9707,1933
40.3158,-88.3501,1934
38.3767,-88.0581,1934
38.3188,-89.8743,1934
37.0038,-101.8942,1934
40.6882,-89.6734,1935
45.3942,-122.758,1935
32.7684,-79.8354,1936
30.4953,-90.7467,1937
36.1309,-77.4214,1937
40.2971,-74.3607,1938
37.1491,-90.697,1938
28.4668,-98.1784,1940
38.6069,-90.3912,1940
41.5058,-88.1182,1941
43.2988,-84.1476,1942
36.3353,-84.1926,1944
32.8663,-82.4014,1944
42.2165,-85.7858,1944
45.89,-111.5524,1944
36.3748,-92.5901,1945
34.93,-95.72,1945
35.2153,-100.2461,1946
33.7292,-87.085,1946
41.6118,-87.6308,1947
31.6398,-93.6412,1950
39.9618,-89.7217,1950
42.4474,-90.9308,1950
48.3555,-107.8709,1950
42.8624,-97.8964,1950
31.0176,-86.3138,1952
32.8866,-83.335,1952
42.574,-92.7788,1952
34.0853,-88.6248,1952
41.4119,-73.312,1953
34.0933,-82.5963,1953
42.1672,-123.6473,1954
38.2221,-80.5363,1955
28.7065,-81.7346,1955
39.2653,-103.6852,1955
36.8612,-101.216,1955
30.0974,-98.4179,1956
31.1103,-85.5954,1956
41.5587,-87.2718,1956
43.7666,-103.6006,1956
33.3717,-95.691,1957
43.0221,-77.7555,1958
43.0975,-93.8032,1958
46.0768,-122.9404,1960
30.8902,-88.0101,1961
41.3172,-87.0264,1962
41.7219,-111.8195,1962
36.4318,-84.934,1963
34.267,-85.8652,1963
39.6374,-84.6445,1963
46.5068,-114.0852,1963
30.2324,-95.1616,1964
35.8861,-77.5193,1964
33.8944,-87.5224,1964
35.8187,-95.6805,1966
39.0904,-78.2229,1967
30.9882,-97.3542,1968
35.4072,-80.1184,1968
40.7202,-73.6853,1969
43.0797,-96.7802,1969
38.8123,-77.6365,1970
41.7184,-94.9286,1970
33.2704,-85.8337,1971
32.5711,-89.1152,1971
33.0079,-80.156,1971
31.7182,-85.8177,1972
28.1803,-81.8297,1973
33.011,-94.3626,1973
36.5323,-95.4356,1973
34.1846,-98.0245,1974
39.9037,-82.018,1974
37.1183,-82.8231,1974
36.8457,-121.5384,1975
39.3301,-110.9628,1975
27.9221,-97.2918,1976
34.8487,-85.8437,1977
43.5976,-88.2813,1978
38.6902,-83.6053,1978
46.3192,-111.5197,1978
36.6532,-94.4442,1979
42.1634,-77.0925,1980
28.6709,-97.3917,1981
40.0675,-87.7081,1981
33.1831,-90.2232,1981
32.145,-95.1224,1982
32.7273,-99.2957,1983
31.9601,-106.5946,1984
33.383,-96.2467,1984
44.8868,-93.8902,1984
39.1244,-97.7,1984
39.2739,-77.6392,1985
40.4129,-76.4807,1985
40.0033,-76.8484,1986
38.814,-90.0605,1986
41.6856,-111.8217,1986
43.0839,-76.8707,1987
33.2356,-86.4881,1987
41.3341,-92.2045,1987
37.1485,-92.7694,1987
43.8683,-93.055,1987
45.6145,-123.1114,1987
35.6879,-84.8627,1988
32.3001,-87.7926,1988
40.5452,-86.5242,1988
47.56,-92.1159,1989
47.2642,-93.4523,1990
46.3645,-104.2729,1990
35.4019,-97.9043,1991
36.6234,-90.8219,1991
26.7586,-80.0761,1992
41.6703,-89.9349,1992
39.1683,-90.7879,1993
31.204,-85.3062,1994
38.3162,-84.0334,1994
47.6443,-121.9041,1995
42.7295,-110.9317,1995
35.8663,-77.8306,1995
34.156,-109.2989,1995
41.4497,-84.7496,1995
46.7768,-88.4959,1995
37.8232,-97.2891,1995
36.4109,-79.3402,1996
42.0394,-94.0284,1996
45.895,-122.8115,1996
31.8003,-81.419,1997
33.664,-80.778,1997
42.8791,-88.4695,1998
42.8495,-92.0974,1998
29.5307,-95.0195,2000
43.973,-75.6219,2000
43.4441,-93.2166,2000
35.277,-91.641,2002
39.0727,-89.7277,2002
31.1693,-83.4405,2002
30.2742,-98.4063,2003
26.2838,-80.0796,2004
40.6353,-77.5632,2004
40.248,-88.6425,2005
41.3832,-81.6067,2005
35.7181,-81.4209,2006
39.9215,-78.9509,2006
31.3071,-85.7687,2006
40.6636,-96.1827,2007
40.4236,-91.7187,2007
39.9261,-74.1355,2008
35.3548,-99.1751,2008
43.6116,-86.3648,2008
36.8751,-81.7643,2009
46.5295,-93.7059,2009
46.8917,-122.6866,2011
41.6963,-86.8555,2012
36.6906,-85.1353,2013
33.7613,-87.1926,2014
41.4982,-90.392,2014
46.5005,-94.2976,2014
34.9561,-99.3703,2015
40.1268,-83.9647,2016
47.5287,-114.1005,2016
30.6822,-87.7418,2017
38.708,-76.5347,2019
35.2854,-91.3616,2020
45.1381,-93.1714,2020
39.9778,-76.7307,2021
39.4466,-89.7821,2021
31.5224,-97.1564,2022
39.1128,-96.7027,2022
39.6587,-79.9868,2024
30.1153,-85.1932,2024
43.9883,-92.2321,2024
43.4813,-75.3296,2025
32.9073,-90.8769,2025
35.2741,-86.1383,2027
38.6268,-75.8639,2027
30.4756,-97.9294,2028
45.636,-109.2488,2028
28.8784,-80.8349,2029
44.8489,-122.9518,2031
41.1094,-83.9676,2032
42.7824,-85.1375,2032
34.5046,-88.208,2032
40.2782,-79.5473,2034
46.8919,-124.112,2035
43.9902,-95.7578,2035
40.9104,-89.0381,2036
38.3573,-98.5838,2037
43.0788,-89.4467,2038
32.8898,-100.1329,2038
29.3876,-90.2739,2038
40.8541,-73.4755,2038
41.2096,-74.6076,2039
34.6665,-79.5447,2040
38.7423,-78.6445,2041
39.7935,-76.7307,2041
33.207,-82.3878,2042
41.1771,-91.1881,2042
41.676,-93.2404,2042
37.0137,-95.9319,2042
32.7634,-94.3511,2043
47.4508,-99.13,2043
46.6769,-90.9016,2045
45.0607,-94.0666,2045
39.6349,-84.926,2046
38.827,-76.8893,2046
39.5515,-94.3286,2046
40.5146,-101.6382,2047
38.902,-94.2626,2047
32.8521,-81.0802,2047
40.6303,-79.6022,2048
40.6469,-88.7847,2048
39.8378,-96.0691,2048
42.2911,-85.4183,2049
37.034,-77.0956,2050
44.5583,-72.5933,2050
42.2478,-88.2393,2050
38.9347,-99.5568,2050
36.0904,-89.846,2051
32.9169,-86.7202,2052
41.8149,-78.2768,2053
44.2372,-94.9814,2053
42.6037,-90.4318,2055
40.5032,-75.7023,2055
43.6018,-111.1111,2055
40.7969,-89.2023,2056
40.3495,-76.1391,2057
41.7714,-88.6397,2057
34.1696,-82.024,2057
39.5274,-80.341,2059
44.2376,-95.6161,2060
38.6623,-96.4923,2060
45.4101,-92.6268,2061
34.5648,-83.5424,2061
33.9806,-84.1839,2062
38.9698,-77.0793,2062
40.498,-82.8937,2062
39.9924,-84.5543,2062
44.2738,-84.2359,2063
41.4509,-83.3639,2064
40.7546,-72.9424,2066
40.292,-79.5477,2066
43.4169,-93.5321,2066
34.6973,-77.0572,2068
40.4111,-79.8812,2069
37.1831,-82.6302,2070
32.425,-96.6732,2071
32.9662,-112.7155,2071
38.1654,-75.3968,2071
41.3275,-110.2975,2072
40.3701,-80.2323,2072
42.1903,-112.2499,2072
36.4108,-93.7451,2074
46.585,-111.9159,2074
31.1325,-102.22,2075
33.0561,-110.9076,2075
33.5436,-89.2766,2075
36.4046,-86.7682,2076
41.5991,-98.9151,2078
